"customer_id","year","month","total_quantity"
"80bc90d934cd43c3-9137716fd1833e0c","2020","6","10"
"80dfb918cd204687-a2c770808ef46b98","2020","6","82"
"81fb21a9557d4563-8c0a7087369d85a4","2020","6","57"
"824b01e3ec2b42ca-a8b1b7fcf664900a","2020","6","37"
"8263c7b2ebdc47ed-8eba6ef877bdd292","2020","6","6"
"827d2a0ffb2540cc-9ba20d253c572a15","2020","6","86"
"82a097e57407481f-bd6d58a0b50e2431","2020","6","1"
"82f46ede63bc4d82-b0935357d87ea449","2020","6","1"
"82f9288af1d54f1e-804badd8a1ac9bfd","2020","6","31"
"8303aeedf4e64ab4-9fffea2d69998024","2020","6","8"
"830c032c266e4f4d-b2dbf6685103a520","2020","6","21"
"830d42b336bb453b-bd34cf716995eefe","2020","6","1"
"8313e39a216b4162-b3ffbcea8e419612","2020","6","22"
"834705e29ef74122-9f03e91622e29a76","2020","6","1"
"844fb8f70f464888-b63ff15584d90c68","2020","6","40"
"8484f9c509584f5c-a03f6167ee6a6b5d","2020","6","3"
"848b374f388c41c5-a68b3be790dea448","2020","6","3"
"84d34a7884144fb6-b70807dd06ec33bb","2020","6","8"
"85556301be4043b4-8aa3ef8191568dfa","2020","6","3"
"855cdd7b4118456b-9a58a7f7c48beefc","2020","6","15"
"868baee344f949c9-824c7c1f437021f0","2020","6","8"
"86aa1b9c0f6a4921-b71b0010c0722b0f","2020","6","2"
"87146879d29c47f0-b036b66ddf5d0173","2020","6","4"
"874e293a60a045c7-90eb01f527722448","2020","6","10"
"87821796665245be-a6240f71d22fe3ec","2020","6","5"
"878ff9cbd3964998-a25c6b44e85dd516","2020","6","3"
"87bc15e90e394507-a346a2a901fee962","2020","6","23"
"87ece29716bf4fe3-b232275d9b525df4","2020","6","2"
"8807cda6cd024aa8-b168aa660d612b6f","2020","6","12"
"882b0675c1c744f3-a9f437f1b80de0f9","2020","6","8"
"8857b627954e464e-af9ab58b46f16795","2020","6","34"
"886604f449914f33-a32810c533971d0e","2020","6","2"
"8875c1a5bc564634-a1341aebfe0266ea","2020","6","14"
"88adbb13884d4a4b-af9a91bfe13e6933","2020","6","45"
"891d98df43724e05-812a2166feadba9b","2020","6","77"
"8938895c60a74880-ab570f634802262f","2020","6","20"
"89f41927c3d040b2-ac0dec8013744640","2020","6","10"
"89f55334ec0d468d-b5e44504204a2413","2020","6","4"
"8a9489f0e72e4dd7-a387ace93a134ad1","2020","6","8"
"8b8b0adcfc0141a9-92fb25df3e900247","2020","6","11"
"8c50823600a346a5-8f89e6fdeed844db","2020","6","7"
"8c69da6725484fd6-bd4022c892179358","2020","6","2"
"8c822d3d8f1f47f3-98218c4fa3c65ec5","2020","6","4"
"8cc95170846e4a2c-95f63bae23784ac0","2020","6","36"
"8ccd4560c4664fb7-aab529b862a45060","2020","6","2"
"8ce42d3eacd94c52-ae3dc0263ccf5651","2020","6","7"
"8d2d19cac1994b9b-8c967f83f255faea","2020","6","28"
"8d9565be218f4f38-9cd7e247ccaada50","2020","6","1"
"8e4b01646b664dea-940cbf09f274f378","2020","6","14"
"8e549adc783a4c5d-892eea03091e7041","2020","6","16"
"8e9e8427aa8a4785-b7025965b438fb52","2020","6","9"
"8eb92d7288d54d79-80edf5d2fd3caeb4","2020","6","39"
"8ed41c2385574eaa-8034ee43886fd1ab","2020","6","6"
"8ef37a5f6f804d02-a00c0898a3c78532","2020","6","1"
"90248ee9ce1c4fde-a60ea175dd739c99","2020","6","15"
"90297a074607466c-9783d07b7cecb77a","2020","6","30"
"902eb8e7e2c0477d-9ae36fdf6b1327b3","2020","6","5"
"903129ef860a4f6a-8b8e994dd86faf8d","2020","6","1"
"914ee7799078434f-bf89e8286356f88b","2020","6","8"
"915e939658b645c6-b23d71f15bfa4d4a","2020","6","44"
"91826b559a5d4801-a88029a5080854c3","2020","6","2"
"918e4673edf1472e-b16d787f69a1851c","2020","6","21"
"924bd9e9f26f4164-bbb0b6b175136732","2020","6","44"
"931e9d1599e4411d-abf36816772bdd87","2020","6","28"
"9320514ebfa14ee6-b53d47fdd94854a8","2020","6","70"
"9320ea52938c4a76-bc3d8754471b17a2","2020","6","32"
"937b4de6d4904ac6-a90db4a49af667a3","2020","6","28"
"93d26f8539814de8-b79c2e1523f9dc1c","2020","6","119"
"93d3e56e0fe944f0-a6417ca5af8759cd","2020","6","20"
"93e3b20d3a3b4b91-8e4076a9165ade2f","2020","6","19"
"9403e95a91a64b66-b7c182f8ddbd49db","2020","6","8"
"9404b3a10be74fc8-866817ebd8b82911","2020","6","31"
"942492a8d39e445f-ba13fc5c5f488d5a","2020","6","29"
"952b6b8bf3b0410a-bfa08b7db58dad52","2020","6","12"
"955ab91835f14683-8263d6e63261d9f8","2020","6","39"
"95d8aa8ffcbc4f31-a1048c7803673a35","2020","6","29"
"95db89281b954d52-8f536adcc61e0b52","2020","6","9"
"95f543f0773e4d88-8f3d65cc33aa2259","2020","6","48"
"96d60ddf20c94c9a-b09ad4b67a62527b","2020","6","1"
"9738c1a100a544d3-812eece034050ffe","2020","6","65"
"9752860d020b4378-884e80c7b9923109","2020","6","8"
"976d7ad871014f6a-94f787127865fdee","2020","6","13"
"977c69b4b8594e5a-b77662f907fcefc5","2020","6","2"
"9780c0147e22415e-b59c0087b2f54843","2020","6","17"
"97b366110c304487-841fcc15d3fcc963","2020","6","12"
"983c949d74cf4f32-b130967ecd86be01","2020","6","114"
"98753a6880ee4b85-9447aecd75fe3ee9","2020","6","66"
"987c88d5d46b4673-bd72a982eaa26410","2020","6","7"
"989c3da13bf64a0e-83a1b2646949588f","2020","6","1"
"99b6d29eb8334481-b155077f13a9ff9d","2020","6","7"
"99eb16ceb5384fe6-81c2d936d27d8936","2020","6","21"
"9a0c1c67ac9645ee-84736e90f97a41ae","2020","6","39"
"9a160c314c664bf6-91486031dc9f2587","2020","6","129"
"9ad4bd99dc7245e4-9f6250489b154bcd","2020","6","51"
"9b0613ea3b704ef4-9558f1bffa6abb8c","2020","6","9"
"9b8a7cf48ea6452c-ae0b10c8cd9feb90","2020","6","1"
"9b9f3961e99b41a1-9fafd551ca663992","2020","6","13"
"9c09b967d5804067-9ca9d356014848b4","2020","6","18"
"9c4b9a31770745f5-8dc14a216644237b","2020","6","4"
"9c73674e3ae14760-81896145c27b49e4","2020","6","90"
"9ca0fbed1259405f-91ae36afae54c07f","2020","6","1"
"9d92e878694c4394-bc4c17a74780be0d","2020","6","46"
"9da073bb9d394ff0-844fe7a2bf07ee57","2020","6","43"
"9e506f031de945fe-abecfd3f33b87510","2020","6","2"
"9e5860b492a641e0-af38a2bb510ad99d","2020","6","6"
"9e5d417be06446e5-a6bda5f61d2a0dc8","2020","6","177"
"9e6ad1cfc9004e74-b6d05b64d91f2fec","2020","6","8"
"9e748d9a0d6c488b-95bdd21377aa5026","2020","6","18"
"9ea65e2ada39447a-85808d783e19f350","2020","6","3"
"9ee1baf645384d07-bdb371c8150b65ac","2020","6","87"
"9ee58f309d9c42cf-840e4f7c179bb2c7","2020","6","12"
"9f91216f6e8f439a-89d9a9d99fe4bffd","2020","6","11"
"a02e598bea954774-b071f7a5e5f39288","2020","6","3"
"a08298e8672f4e86-8619a76f9a36f6af","2020","6","4"
"a0cfcbd33479485e-8e6edee222c0d9b6","2020","6","17"
"a0d326fb90a944f4-92a1a71f1865d725","2020","6","2"
"a0f01a275887472a-83cbc05f05b5df85","2020","6","4"
"a10e6b9b487a453d-834548a2b0b4b977","2020","6","19"
"a1340a59cdbc4e3f-b4d6013058ab4296","2020","6","36"
"a19f434246984c22-99baa0bf72ef05fd","2020","6","1"
"a1c2017e04e949bc-ae55b1b232da601f","2020","6","2"
"a1e89f13ccb144c0-b3c5913ab01adf05","2020","6","13"
"a1ed15d0d1864f32-bb72fd4ad6efc6ce","2020","6","2"
"a237b84b439d4d91-a8585b72b4f7a077","2020","6","38"
"a278edec3f494f59-8d97294b59362a06","2020","6","20"
"a283205520774baa-9755ebd6a3390819","2020","6","29"
"a28a657b6b5a479b-b1c5d12f6fea3cc8","2020","6","8"
"a35ee0edbd3141a2-bdbede582559dda8","2020","6","30"
"a38735645efe4cbd-b580a9bc6026dea4","2020","6","1"
"a39c65d56c8f4d49-a34a6ae500b78ee4","2020","6","9"
"a39e65e056604471-b71bf6eee8461173","2020","6","51"
"a3af48804e4842e2-bab10a73ac851b85","2020","6","6"
"a3d4b4f8f9544d96-a71211e4f8d53bc1","2020","6","2"
"a3d7d9ab225d40f7-a0b7679d63b847da","2020","6","1"
"a44def6180404d2f-a43dbe02f7ee5315","2020","6","19"
"a46964e099c5417f-bb2c6ea36477bb4a","2020","6","7"
"a49367f18dbe4866-9552f873e23a50d5","2020","6","36"
"a4bf34a782734d99-9507b53fee74b7da","2020","6","2"
"a4d05f70749a4714-aece0f8fb27b5e81","2020","6","26"
"a4e4148c6f674f3c-82a8ee01c54348c3","2020","6","18"
"a4e4469cab4449dd-bb116ba9dd32906a","2020","6","97"
"a5ed0c9e825a4940-aa72c9112462fb00","2020","6","3"
"a6a072de7b5e4e8a-92c39524831bea08","2020","6","1"
"a6d57cee11c74713-939bb6c1df9def71","2020","6","25"
"a724c93ef4254955-85fec8fef1700ad7","2020","6","13"
"a805261855f546e4-98f0627cbbf0c2fe","2020","6","5"
"a840b0ed15ae43e7-98c2eeb883246b77","2020","6","1"
"a865e7ecdeaa4757-a702844d8d472e04","2020","6","25"
"a893f78eae084686-af4949de4949aaea","2020","6","11"
"a8d2ac70bc4349ec-8895a981de034937","2020","6","7"
"a8dcdd21657d402d-8dc66fd11af06e83","2020","6","7"
"a8e36eda422b4f7e-8a85d78b23fc2bd1","2020","6","35"
"a9364b7159584257-8d7b5e27c07c571e","2020","6","8"
"a9a7c216594941e1-9df376cadc6165f5","2020","6","72"
"a9c9515fd6324825-9b4970b1f3247922","2020","6","4"
"aa4b2ce34f0b4457-a78ad5960fa68f35","2020","6","3"
"aa76605502a44e6e-812f4130f1c5942f","2020","6","1"
"aaac9aabf1ee4aa6-92b4ef5d8f1582e9","2020","6","31"
"aaf20b7582c34ad1-aa2e3b8730353c84","2020","6","15"
"ab2574848dc14a0c-8aa6da77d56f229c","2020","6","14"
"ab38330fd44d4b85-ab90bdefebf10d2a","2020","6","27"
"ab90fad4ff424063-8177b495cfc0c8a9","2020","6","6"
"abcbecc92ac249dc-a4ca1a3186cc9ee7","2020","6","1"
"abd38c5e20804e0a-877d02a3d534e5e1","2020","6","4"
"abf5a14e49e84966-bad0cb36807acecc","2020","6","6"
"abfde257bf424d17-9187015a5044967b","2020","6","7"
"ac70dfc3280f4201-81c74a361f3c5909","2020","6","35"
"acedc286d9ec41c9-8f5da904e7519862","2020","6","3"
"ad56977c800d4a26-b5ee8125821670ae","2020","6","137"
"ad926546e6e54c77-992b53d7867d315d","2020","6","41"
"ad9a54d369844406-b4c7641bc16c332c","2020","6","4"
"ada6f10df43e4d5c-a9c67b1f9a299407","2020","6","1"
"adc9bfd0d30040a4-bf6a226228103960","2020","6","6"
"ae4ec88764a049a8-9e3905ac319492f0","2020","6","4"
"af07448195e04885-a906fc8666a44d6d","2020","6","14"
"af0aece695be45e6-a22cd6f114ba23fb","2020","6","4"
"af7a024b386e4225-b3a05a2efca8434d","2020","6","3"
"af87f178fa924100-971fa494479ace41","2020","6","6"
"afdaabad03724674-81012bd41ebf8b84","2020","6","10"
"affcd9ebad884ec3-94997ee83195dfdc","2020","6","36"
"b022c67ad9a74686-b7563ca9b62a8c31","2020","6","15"
"b02678fba355416b-a7f0b4df5f55d1bd","2020","6","74"
"b05632efa6144630-9a1f97bec029e805","2020","6","61"
"b09d8c08d8af459e-bdc32e8988b4796c","2020","6","6"
"b14bf2bad5b34f31-b1c4936880ae9329","2020","6","5"
"b14ce21e34234e61-abdd8274d3d07087","2020","6","6"
"b1c286f1a1a1468f-81ef52cbf1280d80","2020","6","23"
"b1ff500ad0694bc5-903fc77bf1e58273","2020","6","12"
"b2277c6c00554a29-96a4d2e25650eaf0","2020","6","28"
"b27323185cce4312-b3e86f012c932f01","2020","6","1"
"b273d3b25a45400d-bf71041286f03763","2020","6","20"
"b31395894c3e4ec9-b1e74f49b690fcfc","2020","6","6"
"b32979b71d874021-8e10db9c66620156","2020","6","1"
"b33a485587534e4b-9252a03fde73cc08","2020","6","12"
"b370e53ae2ce4d42-af8ba5c9bf32d5f0","2020","6","11"
"b38bf404c4274f99-8e6e8379b53cbfc4","2020","6","14"
"b4086d03cb1645e7-8bd67f7c62aa4788","2020","6","66"
"b4143b138f6c42f3-8d1f16ab12e91ca9","2020","6","23"
"b41ab0a025bd438d-befe7cc8e8a46d36","2020","6","43"
"b4227254b14b4d06-b5878956d8fc1cf8","2020","6","2"
"b4431c0b504d427e-9e66257193b2615a","2020","6","6"
"b44a6ad4a2bd4f87-a0c781a9e3116d65","2020","6","16"
"b45ec408558543b0-9830f177cfb8cc3d","2020","6","44"
"b4ea15975c7843a5-ae7bf388f232ffea","2020","6","2"
"b4f4c6bc43e64141-8960a43ede0a4770","2020","6","2"
"b5091c02f61c452e-a15eadbdf93a2323","2020","6","17"
"b5317b143f3c45d2-94739d8cfcafc201","2020","6","85"
"b56fa8c6371b43de-93402f039681fb29","2020","6","21"
"b592641359de4089-b40b104167b43854","2020","6","1"
"b5e5795829414ebf-abe4a7d374eaa71a","2020","6","41"
"b62fe38f2bea4e35-8572dff90c2bf69b","2020","6","8"
"b651bf72112d494c-9fb6bc46b92f5340","2020","6","23"
"b66c31eca49c462a-9579b7ec0cd4f056","2020","6","27"
"b6dc4e88927749a0-88db37588f683926","2020","6","79"
"b6fc59d0c32d41ce-9e1d224fca9ab05f","2020","6","63"
"b7918942d88341c1-a07bc752b16aed1b","2020","6","4"
"b7d4c20c7c2047ad-b528237c15b17781","2020","6","21"
"b7de525223994b53-92f316d5a3a9fd0d","2020","6","4"
"b81fa2c6b4db4afa-8fe9cc9c80620725","2020","6","22"
"b825f982cb154f95-b2297717aedd193b","2020","6","3"
"b847dbaea9dd4b5e-8bd0823e5e6fa1d4","2020","6","5"
"b857b54d1b044acf-a90e4a8d1958706d","2020","6","46"
"b86b0e7850fc4551-b0d308ac10b282d8","2020","6","11"
"b8d6ee0de42e4e3c-93174effb22c0bac","2020","6","42"
"b903ce6a4a044f47-aec26777e224caf1","2020","6","4"
"b9649b24948f4dde-85e4e5a40ae3405b","2020","6","2"
"b9a8e8d974b243c9-a1c27c27fa9d4588","2020","6","27"
"ba1711d156ae40b6-a50280bbd3742cda","2020","6","59"
"ba6aebee25b64d2f-a496df7112c21eb9","2020","6","12"
"bbb06ff9e9004fa3-b33f24d53b4e9e24","2020","6","14"
"bbc73f329c3b4f44-a8a266c897bb8e72","2020","6","6"
"bc218cb3725543c5-af195d0b060741ee","2020","6","22"
"bc392a2621b346d7-8ce64b6815f0a1cf","2020","6","2"
"bc3e19b37bfe4310-9b99f588f2cdec0f","2020","6","151"
"bc4313b9e0a14c4b-887e5da1aa1ca211","2020","6","44"
"bc4cb59c792c4955-9903403790b2ee4f","2020","6","3"
"bc58778b71df4c05-9ed8d4f9e0f26bbd","2020","6","16"
"bc77fee712c643b0-81aafc860139e0a9","2020","6","4"
"bca0e296969349a9-b13e3d9f673ca67b","2020","6","1"
"bcee19639d984086-931ad85f50678cac","2020","6","10"
"bdd4b0c555814ee3-8fbd7ccc9b067142","2020","6","3"
"be7ea15c9eae432b-8b22a06635407c3f","2020","6","11"
"bea3274a1d1d4519-9917c3a72cb37a61","2020","6","2"
"bed97e4b48ce49e0-843127edec02ab6d","2020","6","114"
"bf19a7de84aa43b9-b327db918acb0834","2020","6","4"
"bfcc10229a8e4339-93878645fa80a97f","2020","6","5"
"bfde9b62acbe4d57-8aadd4325e327579","2020","6","18"
"bff554d960e14329-92bec037f372dfa4","2020","6","18"
"c0348da4a6004971-b6ae6f18f9d4f4a4","2020","6","16"
"c07d509a56e54859-aa34e39c7a78bfbb","2020","6","1"
"c0abaa96c91e4540-b8036c679198b65f","2020","6","10"
"c0b6cb2d119f446e-a63b8c452a8b7db9","2020","6","9"
"c10e29548cee4010-80d0e69c243436f1","2020","6","1"
"c1a97545e9a640c7-b485230ffe609bf2","2020","6","13"
"c1f9fbd1ed004c9a-a1c7a1dd5267b3d8","2020","6","2"
"c20c647d3d7048ce-ba4756c38aeecf1a","2020","6","11"
"c2381bc4b97446d1-834bf4350c5c7929","2020","6","16"
"c28e393ab53c4882-94b0751293d0b575","2020","6","1"
"c2a3b58e7df1404c-9e8800b50151871f","2020","6","12"
"c2ea013751954b9b-a95d194e27222736","2020","6","9"
"c389a96cf3ab46a4-9794a367782c9dd5","2020","6","15"
"c44a207132d14265-9cb63f244196ffa0","2020","6","1"
"c459cef556fe4733-acdeb2bf36270e89","2020","6","23"
"c480b323cc9a4b5a-8808f84d15a928f2","2020","6","15"
"c48816deace34556-adcc624761f54590","2020","6","1"
"c4c793a0aa8c4d99-af87c1e520009786","2020","6","46"
"c5225dbec2b04d6d-bebb339820cef337","2020","6","3"
"c55b6693cb6f4a94-84c2b7916672722b","2020","6","2"
"c586b4315b474a99-ab8fbf8ee549f241","2020","6","1"
"c589080cf34a4475-bdac1f215c7b97dd","2020","6","1"
"c6390ec2c32c486f-91b44c5b82796631","2020","6","37"
"c665dd6787ed4df9-8bbf5f2aef17c672","2020","6","25"
"c672170aec854d87-8d08ba63871e6486","2020","6","3"
"c69490a3bc39418a-95bd3bc98bc8e600","2020","6","4"
"c695f26c71814bc7-967949dd8bc3af7d","2020","6","1"
"c6ab9d28879a43a5-b8712bc7354a27df","2020","6","10"
"c74b777f37da4f2b-9c35abf255a08a54","2020","6","1"
"c773462c99884869-a00851b443fd3ff7","2020","6","40"
"c8185c1a941342c4-a7386a2bf659d580","2020","6","2"
"c8962767e7734012-8f840eaefc19217a","2020","6","14"
"c92676d6050444fd-8352c64a5e519692","2020","6","12"
"c94b8bc853044992-8ed1c8e28b9f7de7","2020","6","17"
"ca3c8b32fde84eb9-9d5a286948130131","2020","6","14"
"ca611919349e4145-b8baa93193e6d740","2020","6","28"
"cb27e5ba5c224af2-8478b3017742c9c6","2020","6","9"
"cb5b6ad57fb14e69-9ee65e33f2fa2c8c","2020","6","5"
"cb7141956adb4fe7-9bea2d54866833fc","2020","6","18"
"cb921bf3b69b4a60-b0ec38887dd5a36f","2020","6","4"
"cc04b5e09723499a-b647ccab1fd32636","2020","6","3"
"cc3c42caf92945b5-b44f70e1c981a5c2","2020","6","18"
"cc977b5a671143e4-856ed3823c2e0397","2020","6","11"
"ccb889d50be84c19-9fa19f9712b2dca5","2020","6","2"
"ccd14356e75a4b34-8b4566e0459bdeaa","2020","6","26"
"ccf8607d0ab74b4f-bb6c686f32cfff49","2020","6","7"
"ccfa3a9c974c4a17-98765d3e05aedb21","2020","6","33"
"cd3c58de86cd4ff4-bc9a80ed376abe80","2020","6","40"
"cdca0b29fa514241-b39935d2af717500","2020","6","47"
"cdfddf060ed14e04-a3c050c91f5beed4","2020","6","1"
"ce3e535a925d4185-bb574c4767a99aa5","2020","6","28"
"ce49999f94fd4067-bf1ba495691ed7f4","2020","6","3"
"ce4eea95f19d4c29-84a3f135889448bc","2020","6","20"
"ce8d92b2f3814f58-b16b3bea2235f498","2020","6","5"
"cead46cb3bfc4413-a3ac8fa05ebf6be5","2020","6","11"
"cedf406aa1fa4c3a-afe8415909e6252a","2020","6","19"
"cf83f7cd71bc4ad5-8a321ef0c9f48c2f","2020","6","3"
"cfe0b3eb57084fb5-84e751fe15cb72c2","2020","6","10"
"d000b8f144714154-95897d03b0f144b5","2020","6","2"
"d01d0dcb25b547b0-81616bd1fae011d5","2020","6","4"
"d04a0dc8affc4839-96bc4f3c6646f9c8","2020","6","1"
"d057db49174b4fb6-9824b5e5526a36ff","2020","6","1"
"d09417e4c7b24509-b5e49c2309e6edb7","2020","6","11"
"d0aed118887548d4-a45a6cda9bd7cf53","2020","6","7"
"d0affff979794b95-a8ad0037feee9e4c","2020","6","108"
"d0b7bdfbc3a941a2-9d56f2571ccf76f1","2020","6","4"
"d0bd39ecfd274d6c-a38282678019e761","2020","6","6"
"d1340f766bb54c15-94ef22532f96291f","2020","6","6"
"d13c02a29c004fc4-b7df62a8c763cc1b","2020","6","19"
"d1647489f6604110-8e8c6c24c94b3bc0","2020","6","22"
"d213676523104e07-b359cc4e51f14911","2020","6","1"
"d214407356d94166-9299b106e65bacbc","2020","6","37"
"d21c49c5151e403c-a17f0bf78f6cb014","2020","6","1"
"d2586662acf3433d-928a343d8eaafac2","2020","6","1"
"d25e73193d3f4eac-b1cf6e7776038ee9","2020","6","7"
"d26d27efbba84b09-b04697f8c46b3589","2020","6","4"
"d2a722e47cef42a7-a27260286217dd0c","2020","6","1"
"d2cef2cfb09f4f69-aec6ecf94824d484","2020","6","17"
"d2e87a2ba38b416a-86d4be926770f276","2020","6","1"
"d32b60b99f264ab7-bb487cea66f218ff","2020","6","20"
"d39346c4b95848dc-ba29891718eebf5f","2020","6","3"
"d3a64e8195654d33-a2fb3c642d419141","2020","6","23"
"d3c1693a71c74d53-8e162db4ce1ba71a","2020","6","2"
"d43a35870f72430f-9e4e303787bca72b","2020","6","4"
"d45e0ec87be84eae-be624b95da264e43","2020","6","18"
"d55c72b5fc9c4874-b3df0d7c09daa1b8","2020","6","7"
"d57bcfa5f2f34030-848fd3451a4f9eac","2020","6","3"
"d692b9e3c5674a7a-8ce846b2312557a2","2020","6","8"
"d6aa033d3f634e8f-8ee0a708ce188055","2020","6","20"
"d6b9929402814dd7-83a0b3a1bbae08c8","2020","6","16"
"d738c7b5fe4b4ff5-a8ff1841401f2bfe","2020","6","1"
"d74511895b174f62-ab62326711bab30b","2020","6","6"
"d74e2f224d14403b-870db91a69f9d5e1","2020","6","32"
"d7e29a6b0240489d-ae24ddad88cc2ff5","2020","6","4"
"d861b215938c4dd0-9a653a96a49b9bbd","2020","6","1"
"d8636d2f4c8541dd-b2c19c0dc21a0d9d","2020","6","17"
"d9232db529104cac-8c25812c266241d8","2020","6","5"
"d94c267ee0044452-a10b77c5c97961cf","2020","6","11"
"d9519280315a4103-b09d7e69c1e7c1e6","2020","6","9"
"d9a488872ec0438e-82aaa27a52b15e04","2020","6","46"
"da89991a3590437c-9f409efb4ce7ccfe","2020","6","26"
"db2633458cd5447a-8971231a3bd31266","2020","6","9"
"db2a3da72fd54bd8-82795e43bf5e8d42","2020","6","5"
"db40edac5fec4285-8fe13e990e120f67","2020","6","28"
"db91bef48bf942ab-aaadd11a34be73fd","2020","6","18"
"db9df33553a247e0-b0b9d905c0bfcdee","2020","6","3"
"dbca3799516c437e-a019111bd0f539b8","2020","6","11"
"dbd79f7950534123-bd7fdb9d5c0ed1f2","2020","6","5"
"dc46329acca0406b-9fb7a2a9eef39ee3","2020","6","2"
"dc95d6f0b5444232-ac5287ecf2dadeea","2020","6","8"
"dce67a47a0f94d1c-9409962fad12c4ad","2020","6","54"
"dd81da5f63684ee9-b585c6b7f8e88f1e","2020","6","39"
"ddd60d91ccbb4213-af10259d1425699a","2020","6","5"
"de65f3a0663e4bea-9e0c3d088351febf","2020","6","8"
"de814d93ad694493-ab2dedb156bf8d01","2020","6","42"
"de9c7c7c44e44b2d-a830af71145abd41","2020","6","10"
"deb32c08c8a0423a-b85ad857857fea49","2020","6","7"
"dec24c22ccff4f33-b16ecfd66a1f8620","2020","6","50"
"ded93a1a79cb4908-b48f8320cc891788","2020","6","5"
"dee2452bf91f4992-87e35d664ab9b567","2020","6","9"
"df3b8b530e7c4c24-b898a5db887928b6","2020","6","120"
"df41bfe452ce47f5-a3ea92f90e128998","2020","6","10"
"df63370de2824fdb-b65a0561a7804e49","2020","6","102"
"df817e03029d4eb3-9e10be8b826b8ee7","2020","6","14"
"df9fd1a701af466e-bbb19f6c75898bf5","2020","6","11"
"dffccb1e7e484cda-8e2d2d435b19c0cc","2020","6","4"
"dffe9b93332245a7-9be16794b756dbcf","2020","6","63"
"e0012616a26243b6-b63fdec76af121dd","2020","6","22"
"e00f742136904693-95cd702fb6f65292","2020","6","7"
"e057b8d4b3e8472e-9b39cf250baf957f","2020","6","39"
"e0a78cf87d694ca8-8f7a545aced1e3ef","2020","6","3"
"e0a7a7f10266405c-86a7b4405771d64f","2020","6","51"
"e101da53c39c4c71-bc980d25ba3d7851","2020","6","2"
"e160185b08994043-80e6bc0accf153d1","2020","6","19"
"e160f2acdf684d00-a8c528cba037cb26","2020","6","2"
"e1b383e3c8dd4042-81b18a125be4daff","2020","6","60"
"e1e271c0ab434d7d-a8d6989aa7b72eef","2020","6","30"
"e1f270c6bbfb4b26-ba6379f9a8cbf7a9","2020","6","11"
"e2635c6af6ed4357-b43f7dff49c6736c","2020","6","5"
"e2d00ba90648474e-a77e08894c36878a","2020","6","1"
"e2d304a0ba0449ac-82399d1f6c987417","2020","6","11"
"e2fd469ae0064a1e-9438c788d880e337","2020","6","44"
"e35916c24c8247e2-9ede491affd1126c","2020","6","5"
"e37a3ba241f34c66-b620b52ea5b6bae3","2020","6","35"
"e40110a2ca334cd0-b271335e96742c51","2020","6","3"
"e496a91986a04e07-9ab25a56bf24f174","2020","6","10"
"e50c2a6ce1b045df-9be4bc786f593826","2020","6","64"
"e553b8f756f643d2-869fa260c5525368","2020","6","17"
"e55b20dcdd4d4826-8560a453edd13a36","2020","6","9"
"e59b3ea1b02b46a2-9e5f3e077bfc0a98","2020","6","4"
"e5f18bf884eb4226-866ae00abf42f987","2020","6","1"
"e67adafe218e4b1c-986fd2508dbb15c2","2020","6","3"
"e68452c13c3d4970-bd6579c9558d83a0","2020","6","5"
"e69f6a614f184852-a305b0977cfd4417","2020","6","6"
"e73d7dee1131415a-b9b4f1fb87b961ba","2020","6","59"
"e74897ed465e4fd3-9f1740be102cba9b","2020","6","14"
"e7b39046753b4b86-a803c6333e046b4a","2020","6","1"
"e7fddac123e04836-a2801caceb5ca01f","2020","6","4"
"e8007307217a44e7-8e140fba8ba331cf","2020","6","14"
"e806a677facb45c9-85d1d6f83e37aae2","2020","6","23"
"e8a9d61438be4fa2-acb05d7dc3e81ef7","2020","6","3"
"e8b4fa29f61543e4-ad2b60256fc1fed5","2020","6","13"
"e909b76c7056452b-8439b7171be9691c","2020","6","45"
"e91100e013b34a2d-86f0d51dee8dc601","2020","6","2"
"e94ce23e849c41f7-9fe17019f897a34c","2020","6","19"
"e9672d8a446746f9-9c70fda38326ab5c","2020","6","34"
"ea707c0d1e3a42bb-9abd25c7a4d42a32","2020","6","1"
"eabdb6fc5a8447a3-a9dac442983cd3a5","2020","6","1"
"eac30ca2df264d10-bb2447f98e044abd","2020","6","14"
"eac6f2fa85ec4823-b763c2e4c5ae2e47","2020","6","10"
"eafa47d2b5a94dbc-b4bfdc2f4ed4f7a9","2020","6","1"
"eb0dfa17ef12447b-b26794a5ba910b76","2020","6","20"
"eb1b91ae9da644fe-a9d4f38e7d7f8741","2020","6","4"
"eb3a9c7b1ec24e71-90105f5b86c1d238","2020","6","21"
"ebc7d95349d3411a-891f5e9e05981168","2020","6","12"
"ebe1fc9f247e408b-8e6ed65f575a65a9","2020","6","200"
"ebe64e6ee7fb427b-9c8687bacea2ff06","2020","6","34"
"ec44d3e80f9b45d3-985b2e8bec332ba6","2020","6","1"
"ec4538a353df47ca-9c2dd711782880c4","2020","6","16"
"ecb635876089454e-b85b9dc2d0c3da50","2020","6","62"
"ecda26e365fb4a4e-87fad17443f6fab5","2020","6","3"
"ed02f997db6f4e77-8c194d439263de48","2020","6","9"
"ed78875d059c4dc7-86332db151e80bbc","2020","6","1"
"edc62406928746bf-9e7f3c398b531413","2020","6","1"
"ee3604af85934a76-b5e490b644de12a5","2020","6","15"
"ee4885aa493c416b-ab2776345b58e6a2","2020","6","10"
